1210000000532529,NEW DELHI TELEVISION LTD.,50,1,0.01,INE155G01029,0915-1530|1815-1915:,2026-03-13,,BSE:NDTV-B,12,10,532529,NDTV,532529,-1.0,XX,1210000000532529,,0,0.0
1210000000534615,NORTH EASTERN CARRYING CORPORA,50,1,0.01,INE553C01016,0915-1530|1815-1915:,2026-03-13,,BSE:NECCLTD-B,12,10,534615,NECCLTD,534615,-1.0,XX,1210000000534615,,0,0.0
1210000000532649,NECTAR LIFESCIENCES LTD.,50,1,0.01,INE023H01027,0915-1530|1815-1915:,2026-03-13,,BSE:NECLIFE-B,12,10,532649,NECLIFE,532649,-1.0,XX,1210000000532649,,0,0.0
1210000000532864,NELCAST LTD.,50,1,0.05,INE189I01024,0915-1530|1815-1915:,2026-03-13,,BSE:NELCAST-B,12,10,532864,NELCAST,532864,-1.0,XX,1210000000532864,,0,0.0
1210000000504112,NELCO LTD.,50,1,0.05,INE045B01015,0915-1530|1815-1915:,2026-03-13,,BSE:NELCO-B,12,10,504112,NELCO,504112,-1.0,XX,1210000000504112,,0,0.0
1210000000542665,Neogen Chemicals Limited,50,1,0.05,INE136S01016,0915-1530|1815-1915:,2026-03-13,,BSE:NEOGEN-B,12,10,542665,NEOGEN,542665,-1.0,XX,1210000000542665,,0,0.0
1210000000544647,Nephrocare Health Services Lim,50,1,0.05,INE428V01029,0915-1530|1815-1915:,2026-03-13,,BSE:NEPHROPLUS-B,12,10,544647,NEPHROPLUS,544647,-1.0,XX,1210000000544647,,0,0.0
1210000000505355,NESCO LTD.,50,1,0.05,INE317F01035,0915-1530|1815-1915:,2026-03-13,,BSE:NESCO-B,12,10,505355,NESCO,505355,-1.0,XX,1210000000505355,,0,0.0
1210000000544352,DSP Mutual Fund,50,1,0.01,INF740KA1VE5,0915-1530|1815-1915:,2026-03-13,,BSE:NEXT30ADD-B,12,10,544352,NEXT30ADD,544352,-1.0,XX,1210000000544352,,0,0.0
1210000000542922,Mirae Asset Mutual Fund,50,1,0.01,INF769K01FN2,0915-1530|1815-1915:,2026-03-13,,BSE:NEXT50-B,12,10,542922,NEXT50,542922,-1.0,XX,1210000000542922,,0,0.0
1210000000544674,DSP Mutual Fund,50,1,0.01,INF740KA1XU7,0915-1530|1815-1915:,2026-03-13,,BSE:NEXT50ADD-B,12,10,544674,NEXT50ADD,544674,-1.0,XX,1210000000544674,,0,0.0
1210000000540669,UTI Mutual Fund,50,1,0.01,INF789F1AUW9,0915-1530|1815-1915:,2026-03-13,,BSE:NEXT50BETA-B,12,10,540669,NEXT50BETA,540669,-1.0,XX,1210000000540669,,0,0.0
1210000000541809,ICICI Prudential Mutual Fund,50,1,0.01,INF109KC1NS5,0915-1530|1815-1915:,2026-03-13,,BSE:NEXT50IETF-B,12,10,541809,NEXT50IETF,541809,-1.0,XX,1210000000541809,,0,0.0
1210000000532416,NEXT MEDIAWORKS LTD.,50,1,0.01,INE747B01016,0915-1530|1815-1915:,2026-03-13,,BSE:NEXTMEDIA-B,12,10,532416,NEXTMEDIA,532416,-1.0,XX,1210000000532416,,0,0.0
1210000000523630,NATIONAL FERTILIZERS LTD.,50,1,0.01,INE870D01012,0915-1530|1815-1915:,2026-03-13,,BSE:NFL-B,12,10,523630,NFL,523630,-1.0,XX,1210000000523630,,0,0.0
1210000000541418,NAKODA GROUP OF INDUSTRIES LIM,50,1,0.01,INE236Y01012,0915-1530|1815-1915:,2026-03-13,,BSE:NGIL-B,12,10,541418,NGIL,541418,-1.0,XX,1210000000541418,,0,0.0
1210000000524774,NGL FINE-CHEM LTD.,50,1,0.05,INE887E01022,0915-1530|1815-1915:,2026-03-13,,BSE:NGLFINE-B,12,10,524774,NGLFINE,524774,-1.0,XX,1210000000524774,,0,0.0
1210000000535136,NIBE LIMITED,50,1,0.05,INE149O01018,0915-1530|1815-1915:,2026-03-13,,BSE:NIBE-B,12,10,535136,NIBE,535136,-1.0,XX,1210000000535136,,0,0.0
1210000000535458,NRB INDUSTRIAL BEARINGS LTD.,50,1,0.01,INE047O01014,0915-1530|1815-1915:,2026-03-13,,BSE:NIBL-B,12,10,535458,NIBL,535458,-1.0,XX,1210000000535458,,0,0.0
1210000000537483,NIPPON INDIA ETF NIFTY 100,50,1,0.01,INF204K014N5,0915-1530|1815-1915:,2026-03-13,,BSE:NIF100BEES-B,12,10,537483,NIF100BEES,537483,-1.0,XX,1210000000537483,,0,0.0
1210000000537008,ICICI Prudential Nifty 100 ETF,50,1,0.01,INF109KC16V9,0915-1530|1815-1915:,2026-03-13,,BSE:NIF100IETF-B,12,10,537008,NIF100IETF,537008,-1.0,XX,1210000000537008,,0,0.0
1210000000537708,KOTAK MAHINDRA MUTUAL FUND - K,50,1,0.01,INF174K014P6,0915-1530|1815-1915:,2026-03-13,,BSE:NIFTY1-B,12,10,537708,NIFTY1,537708,-1.0,XX,1210000000537708,,0,0.0
1210000000543440,DSP Mutual Fund,50,1,0.01,INF740KA1CL0,0915-1530|1815-1915:,2026-03-13,,BSE:NIFTYADD-B,12,10,543440,NIFTYADD,543440,-1.0,XX,1210000000543440,,0,0.0
1210000000590103,NIPPON INDIA ETF NIFTY BEES,50,1,0.01,INF204KB14I2,0915-1530|1815-1915:,2026-03-13,,BSE:NIFTYBEES-B,12,10,590103,NIFTYBEES,590103,-1.0,XX,1210000000590103,,0,0.0
1210000000539313,UTI Mutual Fund,50,1,0.01,INF789F1AZC0,0915-1530|1815-1915:,2026-03-13,,BSE:NIFTYBETA-B,12,10,539313,NIFTYBETA,539313,-1.0,XX,1210000000539313,,0,0.0
1210000000544092,Bajaj Finserv Mutual Fund,50,1,0.01,INF0QA701722,0915-1530|1815-1915:,2026-03-13,,BSE:NIFTYBETF-B,12,10,544092,NIFTYBETF,544092,-1.0,XX,1210000000544092,,0,0.0
1210000000544586,Zerodha Mutual Fund,50,1,0.01,INF0R8F01166,0915-1530|1815-1915:,2026-03-13,,BSE:NIFTYCASE-B,12,10,544586,NIFTYCASE,544586,-1.0,XX,1210000000544586,,0,0.0
1210000000542131,Mirae Asset Mutual Fund,50,1,0.01,INF769K01EG9,0915-1530|1815-1915:,2026-03-13,,BSE:NIFTYETF-B,12,10,542131,NIFTYETF,542131,-1.0,XX,1210000000542131,,0,0.0
1210000000537007,ICICI Prudential Nifty ETF,50,1,0.01,INF109K012R6,0915-1530|1815-1915:,2026-03-13,,BSE:NIFTYIETF-B,12,10,537007,NIFTYIETF,537007,-1.0,XX,1210000000537007,,0,0.0
1210000000543574,Aditya Birla Sun Life Mutual F,50,1,0.01,INF209KB15K4,0915-1530|1815-1915:,2026-03-13,,BSE:NIFTYQLITY-B,12,10,543574,NIFTYQLITY,543574,-1.0,XX,1210000000543574,,0,0.0
1210000000500304,NIIT LTD.,50,1,0.01,INE161A01038,0915-1530|1815-1915:,2026-03-13,,BSE:NIITLTD-B,12,10,500304,NIITLTD,500304,-1.0,XX,1210000000500304,,0,0.0
1210000000530377,NILA INFRASTRUCTURES LTD.,50,1,0.01,INE937C01029,0915-1530|1815-1915:,2026-03-13,,BSE:NILAINFRA-B,12,10,530377,NILAINFRA,530377,-1.0,XX,1210000000530377,,0,0.0
1210000000542231,Nila Spaces Ltd,50,1,0.01,INE00S901012,0915-1530|1815-1915:,2026-03-13,,BSE:NILASPACES-B,12,10,542231,NILASPACES,542231,-1.0,XX,1210000000542231,,0,0.0
1210000000523385,NILKAMAL LTD.,50,1,0.05,INE310A01015,0915-1530|1815-1915:,2026-03-13,,BSE:NILKAMAL-B,12,10,523385,NILKAMAL,523385,-1.0,XX,1210000000523385,,0,0.0
1210000000539843,NINtec Systems Limited,50,1,0.05,INE395U01014,0915-1530|1815-1915:,2026-03-13,,BSE:NINSYS-B,12,10,539843,NINSYS,539843,-1.0,XX,1210000000539843,,0,0.0
1210000000504058,INDO-NATIONAL LTD.,50,1,0.05,INE567A01028,0915-1530|1815-1915:,2026-03-13,,BSE:NIPPOBATRY-B,12,10,504058,NIPPOBATRY,504058,-1.0,XX,1210000000504058,,0,0.0
1210000000532986,NIRAJ CEMENT STRUCTURALS LTD.,50,1,0.01,INE368I01016,0915-1530|1815-1915:,2026-03-13,,BSE:NIRAJ-B,12,10,532986,NIRAJ,532986,-1.0,XX,1210000000532986,,0,0.0
1210000000500307,NIRLON LTD.,50,1,0.05,INE910A01012,0915-1530|1815-1915:,2026-03-13,,BSE:NIRLON-B,12,10,500307,NIRLON,500307,-1.0,XX,1210000000500307,,0,0.0
1210000000532722,NITCO LTD.,50,1,0.01,INE858F01012,0915-1530|1815-1915:,2026-03-13,,BSE:NITCO-B,12,10,532722,NITCO,532722,-1.0,XX,1210000000532722,,0,0.0
1210000000532698,NITIN SPINNERS LTD.,50,1,0.05,INE229H01012,0915-1530|1815-1915:,2026-03-13,,BSE:NITINSPIN-B,12,10,532698,NITINSPIN,532698,-1.0,XX,1210000000532698,,0,0.0
1210000000519494,N.K.INDUSTRIES LTD.,50,1,0.01,INE542C01019,0915-1530|1815-1915:,2026-03-13,,BSE:NKIND-B,12,10,519494,NKIND,519494,-1.0,XX,1210000000519494,,0,0.0
1210000000500730,NOCIL LTD.,50,1,0.05,INE163A01018,0915-1530|1815-1915:,2026-03-13,,BSE:NOCIL-B,12,10,500730,NOCIL,500730,-1.0,XX,1210000000500730,,0,0.0
1210000000532481,NOIDA TOLL BRIDGE COMPANY LTD.,50,1,0.01,INE781B01015,0915-1530|1815-1915:,2026-03-13,,BSE:NOIDATOLL-B,12,10,532481,NOIDATOLL,532481,-1.0,XX,1210000000532481,,0,0.0
1210000000544100,Nova Agritech Limited,50,1,0.01,INE02H701025,0915-1530|1815-1915:,2026-03-13,,BSE:NOVAAGRI-B,12,10,544100,NOVAAGRI,544100,-1.0,XX,1210000000544100,,0,0.0
1210000000500672,NOVARTIS INDIA LTD.,50,1,0.05,INE234A01025,0915-1530|1815-1915:,2026-03-13,,BSE:NOVARTIND-B,12,10,500672,NOVARTIND,500672,-1.0,XX,1210000000500672,,0,0.0
1210000000544396,Network People Services Techno,50,1,0.05,INE0FFK01017,0915-1530|1815-1915:,2026-03-13,,BSE:NPST-B,12,10,544396,NPST,544396,-1.0,XX,1210000000544396,,0,0.0
1210000000516082,N.R.AGARWAL INDUSTRIES LTD.,50,1,0.05,INE740D01017,0915-1530|1815-1915:,2026-03-13,,BSE:NRAIL-B,12,10,516082,NRAIL,516082,-1.0,XX,1210000000516082,,0,0.0
1210000000530367,NRB BEARINGS LTD.,50,1,0.05,INE349A01021,0915-1530|1815-1915:,2026-03-13,,BSE:NRBBEARING-B,12,10,530367,NRBBEARING,530367,-1.0,XX,1210000000530367,,0,0.0
1210000000544467,National Securities Depository,50,1,0.05,INE301O01023,0915-1530|1815-1915:,2026-03-13,,BSE:NSDL-B,12,10,544467,NSDL,544467,-1.0,XX,1210000000544467,,0,0.0
1210000000532256,NALWA SONS INVESTMENTS LTD.,50,1,0.05,INE023A01030,0915-1530|1815-1915:,2026-03-13,,BSE:NSIL-B,12,10,532256,NSIL,532256,-1.0,XX,1210000000532256,,0,0.0
1210000000542628,Northern Spirits Limited,50,1,0.05,INE01BL01012,0915-1530|1815-1915:,2026-03-13,,BSE:NSL-B,12,10,542628,NSL,542628,-1.0,XX,1210000000542628,,0,0.0
1210000000531209,NUCLEUS SOFTWARE EXPORTS LTD.,50,1,0.05,INE096B01018,0915-1530|1815-1915:,2026-03-13,,BSE:NUCLEUS-B,12,10,531209,NUCLEUS,531209,-1.0,XX,1210000000531209,,0,0.0
1210000000543264,Nureca Limited,50,1,0.05,INE0DSF01015,0915-1530|1815-1915:,2026-03-13,,BSE:NURECA-B,12,10,543264,NURECA,543264,-1.0,XX,1210000000543264,,0,0.0
1210000000539945,ICICI Prudential NV20 ETF,50,1,0.01,INF109KC11V0,0915-1530|1815-1915:,2026-03-13,,BSE:NV20IETF-B,12,10,539945,NV20IETF,539945,-1.0,XX,1210000000539945,,0,0.0
1210000000500078,ORIENTAL AROMATICS LIMITED,50,1,0.05,INE959C01023,0915-1530|1815-1915:,2026-03-13,,BSE:OAL-B,12,10,500078,OAL,500078,-1.0,XX,1210000000500078,,0,0.0
1210000000541206,Orissa Bengal Carrier Limited,50,1,0.01,INE426Z01016,0915-1530|1815-1915:,2026-03-13,,BSE:OBCL-B,12,10,541206,OBCL,541206,-1.0,XX,1210000000541206,,0,0.0
1210000000544278,OCCL Limited,50,1,0.01,INE0PK601023,0915-1530|1815-1915:,2026-03-13,,BSE:OCCLLTD-B,12,10,544278,OCCLLTD,544278,-1.0,XX,1210000000544278,,0,0.0
1210000000544301,Odigma Consultancy Solutions L,50,1,0.01,INE054301028,0915-1530|1815-1915:,2026-03-13,,BSE:ODIGMA-B,12,10,544301,ODIGMA,544301,-1.0,XX,1210000000544301,,0,0.0
1210000000500313,OIL COUNTRY TUBULAR LTD.,50,1,0.01,INE591A01010,0915-1530|1815-1915:,2026-03-13,,BSE:OILCOUNTUB-B,12,10,500313,OILCOUNTUB,500313,-1.0,XX,1210000000500313,,0,0.0
1210000000544216,ICICI Prudential Mutual Fund,50,1,0.01,INF109KC18W3,0915-1530|1815-1915:,2026-03-13,,BSE:OILIETF-B,12,10,544216,OILIETF,544216,-1.0,XX,1210000000544216,,0,0.0
1210000000520021,OMAX AUTOS LTD.,50,1,0.05,INE090B01011,0915-1530|1815-1915:,2026-03-13,,BSE:OMAXAUTO-B,12,10,520021,OMAXAUTO,520021,-1.0,XX,1210000000520021,,0,0.0
1210000000532880,OMAXE LTD.,50,1,0.01,INE800H01010,0915-1530|1815-1915:,2026-03-13,,BSE:OMAXE-B,12,10,532880,OMAXE,532880,-1.0,XX,1210000000532880,,0,0.0
1210000000544564,Om Freight Forwarders Limited,50,1,0.01,INE1BZC01019,0915-1530|1815-1915:,2026-03-13,,BSE:OMFREIGHT-B,12,10,544564,OMFREIGHT,544564,-1.0,XX,1210000000544564,,0,0.0
1210000000531092,OM INFRA LIMITED,50,1,0.01,INE239D01028,0915-1530|1815-1915:,2026-03-13,,BSE:OMINFRAL-B,12,10,531092,OMINFRAL,531092,-1.0,XX,1210000000531092,,0,0.0
1210000000544720,Omnitech Engineering Limited,50,1,0.05,INE0UH301010,0915-1530|1815-1915:,2026-03-13,,BSE:OMNI-B,12,10,544720,OMNI,544720,-1.0,XX,1210000000544720,,0,0.0
1210000000533632,ONELIFE CAPITAL ADVISORS LTD.,50,1,0.01,INE912L01015,0915-1530|1815-1915:,2026-03-13,,BSE:ONELIFECAP-B,12,10,533632,ONELIFECAP,533632,-1.0,XX,1210000000533632,,0,0.0
1210000000532944,ONMOBILE,50,1,0.01,INE809I01019,0915-1530|1815-1915:,2026-03-13,,BSE:ONMOBILE-B,12,10,532944,ONMOBILE,532944,-1.0,XX,1210000000532944,,0,0.0
1210000000517536,ONWARD TECHNOLOGIES LTD.,50,1,0.05,INE229A01017,0915-1530|1815-1915:,2026-03-13,,BSE:ONWARDTEC-B,12,10,517536,ONWARDTEC,517536,-1.0,XX,1210000000517536,,0,0.0
1210000000530135,OPTIEMUS INFRACOM LTD,50,1,0.05,INE350C01017,0915-1530|1815-1915:,2026-03-13,,BSE:OPTIEMUS-B,12,10,530135,OPTIEMUS,530135,-1.0,XX,1210000000530135,,0,0.0
1210000000512626,ORBIT EXPORTS LTD.,50,1,0.05,INE231G01010,0915-1530|1815-1915:,2026-03-13,,BSE:ORBTEXP-B,12,10,512626,ORBTEXP,512626,-1.0,XX,1210000000512626,,0,0.0
1210000000532271,ORCHASP LIMITED,50,1,0.01,INE215B01022,0915-1530|1815-1915:,2026-03-13,,BSE:ORCHASP-B,12,10,532271,ORCHASP,532271,-1.0,XX,1210000000532271,,0,0.0
1210000000524372,Orchid Pharma Limited,50,1,0.05,INE191A01027,0915-1530|1815-1915:,2026-03-13,,BSE:ORCHPHARMA-B,12,10,524372,ORCHPHARMA,524372,-1.0,XX,1210000000524372,,0,0.0
1210000000513121,ORICON ENTERPRISES LTD.,50,1,0.01,INE730A01022,0915-1530|1815-1915:,2026-03-13,,BSE:ORICONENT-B,12,10,513121,ORICONENT,513121,-1.0,XX,1210000000513121,,0,0.0
1210000000532817,ORIENTAL TRIMEX LTD.,50,1,0.01,INE998H01012,0915-1530|1815-1915:,2026-03-13,,BSE:ORIENTALTL-B,12,10,532817,ORIENTALTL,532817,-1.0,XX,1210000000532817,,0,0.0
1210000000530365,ORIENT BELL LIMITED,50,1,0.05,INE607D01018,0915-1530|1815-1915:,2026-03-13,,BSE:ORIENTBELL-B,12,10,530365,ORIENTBELL,530365,-1.0,XX,1210000000530365,,0,0.0
1210000000504879,ORIENT CERATECH LIMITED,50,1,0.01,INE569C01020,0915-1530|1815-1915:,2026-03-13,,BSE:ORIENTCER-B,12,10,504879,ORIENTCER,504879,-1.0,XX,1210000000504879,,0,0.0
1210000000541301,Orient Electric Limited,50,1,0.05,INE142Z01019,0915-1530|1815-1915:,2026-03-13,,BSE:ORIENTELEC-B,12,10,541301,ORIENTELEC,541301,-1.0,XX,1210000000541301,,0,0.0
1210000000500314,ORIENTAL HOTELS LTD.,50,1,0.05,INE750A01020,0915-1530|1815-1915:,2026-03-13,,BSE:ORIENTHOT-B,12,10,500314,ORIENTHOT,500314,-1.0,XX,1210000000500314,,0,0.0
1210000000526325,ORIENT PRESS LTD.,50,1,0.01,INE609C01024,0915-1530|1815-1915:,2026-03-13,,BSE:ORIENTLTD-B,12,10,526325,ORIENTLTD,526325,-1.0,XX,1210000000526325,,0,0.0
1210000000502420,ORIENT PAPER & INDUSTRIES LTD.,50,1,0.01,INE592A01026,0915-1530|1815-1915:,2026-03-13,,BSE:ORIENTPPR-B,12,10,502420,ORIENTPPR,502420,-1.0,XX,1210000000502420,,0,0.0
1210000000544235,Orient Technologies Limited,50,1,0.05,INE0PPK01015,0915-1530|1815-1915:,2026-03-13,,BSE:ORIENTTECH-B,12,10,544235,ORIENTTECH,544235,-1.0,XX,1210000000544235,,0,0.0
1210000000531859,ORIENTAL RAIL INFRASTRUCTURE L,50,1,0.05,INE457G01029,0915-1530|1815-1915:,2026-03-13,,BSE:ORIRAIL-B,12,10,531859,ORIRAIL,531859,-1.0,XX,1210000000531859,,0,0.0
1210000000590086,ORISSA MINERALS DEVELOPMENT CO,50,1,0.05,INE725E01024,0915-1530|1815-1915:,2026-03-13,,BSE:ORISSAMINE-B,12,10,590086,ORISSAMINE,590086,-1.0,XX,1210000000590086,,0,0.0
1210000000544595,Orkla India Limited,50,1,0.05,INE16NZ01023,0915-1530|1815-1915:,2026-03-13,,BSE:ORKLAINDIA-B,12,10,544595,ORKLAINDIA,544595,-1.0,XX,1210000000544595,,0,0.0
1210000000500317,OSWAL AGRO MILLS LTD.,50,1,0.01,INE142A01012,0915-1530|1815-1915:,2026-03-13,,BSE:OSWALAGRO-B,12,10,500317,OSWALAGRO,500317,-1.0,XX,1210000000500317,,0,0.0
1210000000539290,Oswal Greentech Limited,50,1,0.01,INE143A01010,0915-1530|1815-1915:,2026-03-13,,BSE:OSWALGREEN-B,12,10,539290,OSWALGREEN,539290,-1.0,XX,1210000000539290,,0,0.0
1210000000544418,Oswal Pumps Limited,50,1,0.05,INE0BYP01024,0915-1530|1815-1915:,2026-03-13,,BSE:OSWALPUMPS-B,12,10,544418,OSWALPUMPS,544418,-1.0,XX,1210000000544418,,0,0.0
1210000000544550,Pace Digitek Limited,50,1,0.05,INE0S3G01027,0915-1530|1815-1915:,2026-03-13,,BSE:PACEDIGITK-B,12,10,544550,PACEDIGITK,544550,-1.0,XX,1210000000544550,,0,0.0
1210000000516030,PAKKA LIMITED,50,1,0.01,INE551D01018,0915-1530|1815-1915:,2026-03-13,,BSE:PAKKA-B,12,10,516030,PAKKA,516030,-1.0,XX,1210000000516030,,0,0.0
1210000000540648,Palash Securities Limited,50,1,0.01,INE471W01019,0915-1530|1815-1915:,2026-03-13,,BSE:PALASHSECU-B,12,10,540648,PALASHSECU,540648,-1.0,XX,1210000000540648,,0,0.0
1210000000541444,Palm Jewels Limited,50,1,0.01,INE838Z01012,0915-1530|1815-1915:,2026-03-13,,BSE:PALMJEWELS-B,12,10,541444,PALMJEWELS,541444,-1.0,XX,1210000000541444,,0,0.0
1210000000532521,PALRED TECHNOLOGIES LIMITED,50,1,0.01,INE218G01033,0915-1530|1815-1915:,2026-03-13,,BSE:PALREDTEC-B,12,10,532521,PALREDTEC,532521,-1.0,XX,1210000000532521,,0,0.0
1210000000531349,PANACEA BIOTEC LTD.,50,1,0.05,INE922B01023,0915-1530|1815-1915:,2026-03-13,,BSE:PANACEABIO-B,12,10,531349,PANACEABIO,531349,-1.0,XX,1210000000531349,,0,0.0
1210000000524820,PANAMA PETROCHEM LTD.,50,1,0.05,INE305C01029,0915-1530|1815-1915:,2026-03-13,,BSE:PANAMAPET-B,12,10,524820,PANAMAPET,524820,-1.0,XX,1210000000524820,,0,0.0
1210000000539469,PANORAMA STUDIOS INTERNATIONAL,50,1,0.01,INE258R01028,0915-1530|1815-1915:,2026-03-13,,BSE:PANORAMA-B,12,10,539469,PANORAMA,539469,-1.0,XX,1210000000539469,,0,0.0
1210000000530555,PARAMOUNT COMMUNICATIONS LTD.,50,1,0.01,INE074B01023,0915-1530|1815-1915:,2026-03-13,,BSE:PARACABLES-B,12,10,530555,PARACABLES,530555,-1.0,XX,1210000000530555,,0,0.0
1210000000539889,Parag Milk Foods Limited,50,1,0.05,INE883N01014,0915-1530|1815-1915:,2026-03-13,,BSE:PARAGMILK-B,12,10,539889,PARAGMILK,539889,-1.0,XX,1210000000539889,,0,0.0
1210000000544645,PARK MEDI WORLD LIMITED,50,1,0.05,INE119201023,0915-1530|1815-1915:,2026-03-13,,BSE:PARKHOSPS-B,12,10,544645,PARKHOSPS,544645,-1.0,XX,1210000000544645,,0,0.0
1210000000544111,Apeejay Surrendra Park Hotels ,50,1,0.05,INE988S01028,0915-1530|1815-1915:,2026-03-13,,BSE:PARKHOTELS-B,12,10,544111,PARKHOTELS,544111,-1.0,XX,1210000000544111,,0,0.0
1210000000532780,PARSVNATH DEVELOPERS LTD.,50,1,0.01,INE561H01026,0915-1530|1815-1915:,2026-03-13,,BSE:PARSVNATH-B,12,10,532780,PARSVNATH,532780,-1.0,XX,1210000000532780,,0,0.0
1210000000544448,Pashupati Cotspin Limited,50,1,0.05,INE124Y01010,0915-1530|1815-1915:,2026-03-13,,BSE:PASHUPATI-B,12,10,544448,PASHUPATI,544448,-1.0,XX,1210000000544448,,0,0.0
1210000000500456,PASUPATI ACRYLON LTD.,50,1,0.01,INE818B01023,0915-1530|1815-1915:,2026-03-13,,BSE:PASUPTAC-B,12,10,500456,PASUPTAC,500456,-1.0,XX,1210000000500456,,0,0.0
1210000000544487,PATEL RETAIL LIMITED,50,1,0.05,INE0R8B01010,0915-1530|1815-1915:,2026-03-13,,BSE:PATELRMART-B,12,10,544487,PATELRMART,544487,-1.0,XX,1210000000544487,,0,0.0
1210000000526381,PATEL INTEGRATED LOGISTICS LTD,50,1,0.01,INE529D01014,0915-1530|1815-1915:,2026-03-13,,BSE:PATINTLOG-B,12,10,526381,PATINTLOG,526381,-1.0,XX,1210000000526381,,0,0.0
1210000000532742,PAUSHAK LTD.,50,1,0.05,INE111F01024,0915-1530|1815-1915:,2026-03-13,,BSE:PAUSHAKLTD-B,12,10,532742,PAUSHAKLTD,532742,-1.0,XX,1210000000532742,,0,0.0
1210000000543915,Pavna Industries Limited,50,1,0.01,INE07S101038,0915-1530|1815-1915:,2026-03-13,,BSE:PAVNAIND-B,12,10,543915,PAVNAIND,543915,-1.0,XX,1210000000543915,,0,0.0
1210000000539785,Pudumjee Paper Products Limite,50,1,0.01,INE865T01018,0915-1530|1815-1915:,2026-03-13,,BSE:PDMJEPAPER-B,12,10,539785,PDMJEPAPER,539785,-1.0,XX,1210000000539785,,0,0.0
1210000000538730,PDS LIMITED,50,1,0.05,INE111Q01021,0915-1530|1815-1915:,2026-03-13,,BSE:PDSL-B,12,10,538730,PDSL,538730,-1.0,XX,1210000000538730,,0,0.0
1210000000523260,PEARL POLYMERS LTD.,50,1,0.01,INE844A01013,0915-1530|1815-1915:,2026-03-13,,BSE:PEARLPOLY-B,12,10,523260,PEARLPOLY,523260,-1.0,XX,1210000000523260,,0,0.0
1210000000513228,PENNAR INDUSTRIES LTD.,50,1,0.05,INE932A01024,0915-1530|1815-1915:,2026-03-13,,BSE:PENIND-B,12,10,513228,PENIND,513228,-1.0,XX,1210000000513228,,0,0.0
1210000000503031,PENINSULA LAND LTD.,50,1,0.01,INE138A01028,0915-1530|1815-1915:,2026-03-13,,BSE:PENINLAND-B,12,10,503031,PENINLAND,503031,-1.0,XX,1210000000503031,,0,0.0
1210000000532748,PRIME FOCUS LTD.,50,1,0.05,INE367G01038,0915-1530|1815-1915:,2026-03-13,,BSE:PFOCUS-B,12,10,532748,PFOCUS,532748,-1.0,XX,1210000000532748,,0,0.0
1210000000533344,PTC INDIA FINANCIAL SERVICES L,50,1,0.01,INE560K01014,0915-1530|1815-1915:,2026-03-13,,BSE:PFS-B,12,10,533344,PFS,533344,-1.0,XX,1210000000533344,,0,0.0
1210000000590142,Nippon India Mutual Fund - Per,50,1,0.01,INF204KC1089,0915-1530|1815-1915:,2026-03-13,,BSE:PHARMABEES-B,12,10,590142,PHARMABEES,590142,-1.0,XX,1210000000590142,,0,0.0
1210000000530305,PICCADILY AGRO INDUSTRIES LTD.,50,1,0.05,INE546C01010,0915-1530|1815-1915:,2026-03-13,,BSE:PICCADIL-B,12,10,530305,PICCADIL,530305,-1.0,XX,1210000000530305,,0,0.0
1210000000543912,Power & Instrumentation (Gujar,50,1,0.05,INE557Z01018,0915-1530|1815-1915:,2026-03-13,,BSE:PIGL-B,12,10,543912,PIGL,543912,-1.0,XX,1210000000543912,,0,0.0
1210000000539883,Pilani Investment And Industri,50,1,0.05,INE417C01014,0915-1530|1815-1915:,2026-03-13,,BSE:PILANIINVS-B,12,10,539883,PILANIINVS,539883,-1.0,XX,1210000000539883,,0,0.0
1210000000500327,Pil Italica Lifestyle Limited,50,1,0.01,INE600A01035,0915-1530|1815-1915:,2026-03-13,,BSE:PILITA-B,12,10,500327,PILITA,500327,-1.0,XX,1210000000500327,,0,0.0
1210000000544606,Pine Labs Limited,50,1,0.05,INE15B701018,0915-1530|1815-1915:,2026-03-13,,BSE:PINELABS-B,12,10,544606,PINELABS,544606,-1.0,XX,1210000000544606,,0,0.0
1210000000514300,PIONEER EMBROIDERIES LTD.,50,1,0.01,INE156C01018,0915-1530|1815-1915:,2026-03-13,,BSE:PIONEEREMB-B,12,10,514300,PIONEEREMB,514300,-1.0,XX,1210000000514300,,0,0.0
1210000000544597,Piramal Finance Limited,50,1,0.05,INE202B01038,0915-1530|1815-1915:,2026-03-13,,BSE:PIRAMALFIN-B,12,10,544597,PIRAMALFIN,544597,-1.0,XX,1210000000544597,,0,0.0
1210000000513519,PITTI ENGINEERING LIMITED,50,1,0.05,INE450D01021,0915-1530|1815-1915:,2026-03-13,,BSE:PITTIENG-B,12,10,513519,PITTIENG,513519,-1.0,XX,1210000000513519,,0,0.0
1210000000500333,PIX TRANSMISSIONS LTD.,50,1,0.05,INE751B01018,0915-1530|1815-1915:,2026-03-13,,BSE:PIXTRANS-B,12,10,500333,PIXTRANS,500333,-1.0,XX,1210000000500333,,0,0.0
1210000000523648,PLASTIBLENDS INDIA LTD.,50,1,0.05,INE083C01022,0915-1530|1815-1915:,2026-03-13,,BSE:PLASTIBLEN-B,12,10,523648,PLASTIBLEN,523648,-1.0,XX,1210000000523648,,0,0.0
1210000000544134,Platinum Industries Limited,50,1,0.05,INE0PT501018,0915-1530|1815-1915:,2026-03-13,,BSE:PLATIND-B,12,10,544134,PLATIND,544134,-1.0,XX,1210000000544134,,0,0.0
